ea_type,timestamp,session,symbol,source_file,action,trade_type,strategy,score,atr,price,sl,tp,reason,result,trade_id,profit,risk,r_multiple,raw
M5,2026.03.06 04:55:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,3.22,5133.3,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,MG	0	20:41:06.463	Core 1	2026.03.06 04:55:00   [GoldEA] [RANGE(CT)] SELL check: price=5133.30 atr=3.22 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:00:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,56.0,3.44,5127.76,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,FN	0	20:41:06.463	Core 1	2026.03.06 05:00:00   [GoldEA] [RANGE] BUY check: price=5127.76 atr=3.44 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:00:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,3.44,5127.76,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,CP	0	20:41:06.463	Core 1	2026.03.06 05:00:00   [GoldEA] [RANGE(CT)] SELL check: price=5127.76 atr=3.44 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:05:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,3.65,5128.63,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DN	0	20:41:06.463	Core 1	2026.03.06 05:05:00   [GoldEA] [RANGE] BUY check: price=5128.63 atr=3.65 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:05:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,3.65,5128.63,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NM	0	20:41:06.463	Core 1	2026.03.06 05:05:00   [GoldEA] [RANGE(CT)] SELL check: price=5128.63 atr=3.65 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:10:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,56.0,3.98,5123.2,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,MP	0	20:41:06.463	Core 1	2026.03.06 05:10:00   [GoldEA] [RANGE] BUY check: price=5123.20 atr=3.98 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:10:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,3.98,5123.2,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,PI	0	20:41:06.463	Core 1	2026.03.06 05:10:00   [GoldEA] [RANGE(CT)] SELL check: price=5123.20 atr=3.98 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:15:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,4.03,5126.49,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,JD	0	20:41:06.463	Core 1	2026.03.06 05:15:00   [GoldEA] [RANGE] BUY check: price=5126.49 atr=4.03 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:15:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,4.03,5126.49,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,HJ	0	20:41:06.463	Core 1	2026.03.06 05:15:00   [GoldEA] [RANGE(CT)] SELL check: price=5126.49 atr=4.03 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:20:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,3.97,5128.58,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NH	0	20:41:06.463	Core 1	2026.03.06 05:20:00   [GoldEA] [RANGE] BUY check: price=5128.58 atr=3.97 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:20:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,3.97,5128.58,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DG	0	20:41:06.463	Core 1	2026.03.06 05:20:00   [GoldEA] [RANGE(CT)] SELL check: price=5128.58 atr=3.97 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:25:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,4.16,5127.78,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,RM	0	20:41:06.463	Core 1	2026.03.06 05:25:00   [GoldEA] [RANGE] BUY check: price=5127.78 atr=4.16 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:25:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,4.16,5127.78,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,HP	0	20:41:06.463	Core 1	2026.03.06 05:25:00   [GoldEA] [RANGE(CT)] SELL check: price=5127.78 atr=4.16 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:30:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,4.21,5129.97,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,IN	0	20:41:06.463	Core 1	2026.03.06 05:30:00   [GoldEA] [RANGE] BUY check: price=5129.97 atr=4.21 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:30:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,4.21,5129.97,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,GM	0	20:41:06.463	Core 1	2026.03.06 05:30:00   [GoldEA] [RANGE(CT)] SELL check: price=5129.97 atr=4.21 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:35:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,56.0,4.61,5124.74,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,IP	0	20:41:06.463	Core 1	2026.03.06 05:35:00   [GoldEA] [RANGE] BUY check: price=5124.74 atr=4.61 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:35:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,4.61,5124.74,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DN	0	20:41:06.463	Core 1	2026.03.06 05:35:00   [GoldEA] [RANGE(CT)] SELL check: price=5124.74 atr=4.61 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:40:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,56.0,5.0,5121.56,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NG	0	20:41:06.463	Core 1	2026.03.06 05:40:00   [GoldEA] [RANGE] BUY check: price=5121.56 atr=5.00 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:40:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.0,5121.56,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,OJ	0	20:41:06.463	Core 1	2026.03.06 05:40:00   [GoldEA] [RANGE(CT)] SELL check: price=5121.56 atr=5.00 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:45:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,56.0,4.99,5121.31,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,MJ	0	20:41:06.463	Core 1	2026.03.06 05:45:00   [GoldEA] [RANGE] BUY check: price=5121.31 atr=4.99 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:45:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,4.99,5121.31,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,PG	0	20:41:06.463	Core 1	2026.03.06 05:45:00   [GoldEA] [RANGE(CT)] SELL check: price=5121.31 atr=4.99 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:50:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,56.0,5.37,5116.22,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DN	0	20:41:06.463	Core 1	2026.03.06 05:50:00   [GoldEA] [RANGE] BUY check: price=5116.22 atr=5.37 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:50:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.37,5116.22,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,IP	0	20:41:06.463	Core 1	2026.03.06 05:50:00   [GoldEA] [RANGE(CT)] SELL check: price=5116.22 atr=5.37 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:55:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,56.0,5.6,5118.32,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,PM	0	20:41:06.463	Core 1	2026.03.06 05:55:00   [GoldEA] [RANGE] BUY check: price=5118.32 atr=5.60 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 05:55:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.6,5118.32,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,MM	0	20:41:06.463	Core 1	2026.03.06 05:55:00   [GoldEA] [RANGE(CT)] SELL check: price=5118.32 atr=5.60 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:00:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,5.79,5117.29,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,OS	0	20:41:06.463	Core 1	2026.03.06 06:00:00   [GoldEA] [RANGE] BUY check: price=5117.29 atr=5.79 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:00:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.79,5117.29,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,IN	0	20:41:06.463	Core 1	2026.03.06 06:00:00   [GoldEA] [RANGE(CT)] SELL check: price=5117.29 atr=5.79 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:05:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE(CT),56.0,6.2,5113.95,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,IF	0	20:41:06.463	Core 1	2026.03.06 06:05:00   [GoldEA] [RANGE(CT)] BUY check: price=5113.95 atr=6.20 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:05:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE,0.0,6.2,5113.95,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,PK	0	20:41:06.463	Core 1	2026.03.06 06:05:00   [GoldEA] [RANGE] SELL check: price=5113.95 atr=6.20 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:10:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.29,5117.57,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,KH	0	20:41:06.463	Core 1	2026.03.06 06:10:00   [GoldEA] [RANGE] BUY check: price=5117.57 atr=6.29 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:10:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.29,5117.57,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,EG	0	20:41:06.463	Core 1	2026.03.06 06:10:00   [GoldEA] [RANGE(CT)] SELL check: price=5117.57 atr=6.29 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:15:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.29,5116.35,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,MM	0	20:41:06.463	Core 1	2026.03.06 06:15:00   [GoldEA] [RANGE] BUY check: price=5116.35 atr=6.29 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:15:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.29,5116.35,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,CP	0	20:41:06.463	Core 1	2026.03.06 06:15:00   [GoldEA] [RANGE(CT)] SELL check: price=5116.35 atr=6.29 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:20:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.14,5118.75,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,QN	0	20:41:06.463	Core 1	2026.03.06 06:20:00   [GoldEA] [RANGE] BUY check: price=5118.75 atr=6.14 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:20:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.14,5118.75,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,OM	0	20:41:06.463	Core 1	2026.03.06 06:20:00   [GoldEA] [RANGE(CT)] SELL check: price=5118.75 atr=6.14 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:25:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.11,5122.51,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,FS	0	20:41:06.463	Core 1	2026.03.06 06:25:00   [GoldEA] [RANGE] BUY check: price=5122.51 atr=6.11 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:25:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.11,5122.51,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DN	0	20:41:06.463	Core 1	2026.03.06 06:25:00   [GoldEA] [RANGE(CT)] SELL check: price=5122.51 atr=6.11 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:30:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.18,5120.34,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DD	0	20:41:06.463	Core 1	2026.03.06 06:30:00   [GoldEA] [RANGE] BUY check: price=5120.34 atr=6.18 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:30:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.18,5120.34,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NK	0	20:41:06.463	Core 1	2026.03.06 06:30:00   [GoldEA] [RANGE(CT)] SELL check: price=5120.34 atr=6.18 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:35:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.05,5118.75,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,GI	0	20:41:06.463	Core 1	2026.03.06 06:35:00   [GoldEA] [RANGE] BUY check: price=5118.75 atr=6.05 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:35:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.05,5118.75,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,QD	0	20:41:06.463	Core 1	2026.03.06 06:35:00   [GoldEA] [RANGE(CT)] SELL check: price=5118.75 atr=6.05 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:40:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,6.14,5118.51,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,IJ	0	20:41:06.463	Core 1	2026.03.06 06:40:00   [GoldEA] [RANGE] BUY check: price=5118.51 atr=6.14 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:40:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,6.14,5118.51,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,GP	0	20:41:06.463	Core 1	2026.03.06 06:40:00   [GoldEA] [RANGE(CT)] SELL check: price=5118.51 atr=6.14 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:45:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,5.85,5121.4,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,CO	0	20:41:06.463	Core 1	2026.03.06 06:45:00   [GoldEA] [RANGE] BUY check: price=5121.40 atr=5.85 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:45:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.85,5121.4,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,EM	0	20:41:06.463	Core 1	2026.03.06 06:45:00   [GoldEA] [RANGE(CT)] SELL check: price=5121.40 atr=5.85 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:50:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,5.49,5119.19,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,PS	0	20:41:06.463	Core 1	2026.03.06 06:50:00   [GoldEA] [RANGE] BUY check: price=5119.19 atr=5.49 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:50:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.49,5119.19,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,JN	0	20:41:06.463	Core 1	2026.03.06 06:50:00   [GoldEA] [RANGE(CT)] SELL check: price=5119.19 atr=5.49 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:55:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,5.63,5120.52,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,JD	0	20:41:06.463	Core 1	2026.03.06 06:55:00   [GoldEA] [RANGE] BUY check: price=5120.52 atr=5.63 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 06:55:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.63,5120.52,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,PK	0	20:41:06.463	Core 1	2026.03.06 06:55:00   [GoldEA] [RANGE(CT)] SELL check: price=5120.52 atr=5.63 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:00:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,5.44,5115.72,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,DI	0	20:41:06.463	Core 1	2026.03.06 07:00:00   [GoldEA] [RANGE] BUY check: price=5115.72 atr=5.44 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:00:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.44,5115.72,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,FD	0	20:41:06.463	Core 1	2026.03.06 07:00:00   [GoldEA] [RANGE(CT)] SELL check: price=5115.72 atr=5.44 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:05:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE(CT),56.0,5.39,5112.38,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,CH	0	20:41:06.463	Core 1	2026.03.06 07:05:00   [GoldEA] [RANGE(CT)] BUY check: price=5112.38 atr=5.39 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:05:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE,0.0,5.39,5112.38,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,RQ	0	20:41:06.463	Core 1	2026.03.06 07:05:00   [GoldEA] [RANGE] SELL check: price=5112.38 atr=5.39 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:10:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE(CT),56.0,5.48,5108.7,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,LM	0	20:41:06.463	Core 1	2026.03.06 07:10:00   [GoldEA] [RANGE(CT)] BUY check: price=5108.70 atr=5.48 score=56 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:10:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE,0.0,5.48,5108.7,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,IL	0	20:41:06.463	Core 1	2026.03.06 07:10:00   [GoldEA] [RANGE] SELL check: price=5108.70 atr=5.48 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:15:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE(CT),0.0,5.26,5111.62,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,KQ	0	20:41:06.463	Core 1	2026.03.06 07:15:00   [GoldEA] [RANGE(CT)] BUY check: price=5111.62 atr=5.26 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:15:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE,0.0,5.26,5111.62,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,EO	0	20:41:06.463	Core 1	2026.03.06 07:15:00   [GoldEA] [RANGE] SELL check: price=5111.62 atr=5.26 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:20:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE(CT),0.0,4.94,5114.74,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,ME	0	20:41:06.463	Core 1	2026.03.06 07:20:00   [GoldEA] [RANGE(CT)] BUY check: price=5114.74 atr=4.94 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:20:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE,0.0,4.94,5114.74,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,KJ	0	20:41:06.463	Core 1	2026.03.06 07:20:00   [GoldEA] [RANGE] SELL check: price=5114.74 atr=4.94 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:25:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,4.93,5114.85,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,EI	0	20:41:06.463	Core 1	2026.03.06 07:25:00   [GoldEA] [RANGE] BUY check: price=5114.85 atr=4.93 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:25:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,4.93,5114.85,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,KD	0	20:41:06.463	Core 1	2026.03.06 07:25:00   [GoldEA] [RANGE(CT)] SELL check: price=5114.85 atr=4.93 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:30:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE(CT),0.0,5.1,5114.72,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,GK	0	20:41:06.463	Core 1	2026.03.06 07:30:00   [GoldEA] [RANGE(CT)] BUY check: price=5114.72 atr=5.10 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:30:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE,0.0,5.1,5114.72,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,QQ	0	20:41:06.463	Core 1	2026.03.06 07:30:00   [GoldEA] [RANGE] SELL check: price=5114.72 atr=5.10 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:35:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE(CT),0.0,5.29,5113.73,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,RN	0	20:41:06.463	Core 1	2026.03.06 07:35:00   [GoldEA] [RANGE(CT)] BUY check: price=5113.73 atr=5.29 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:35:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE,0.0,5.29,5113.73,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,HL	0	20:41:06.463	Core 1	2026.03.06 07:35:00   [GoldEA] [RANGE] SELL check: price=5113.73 atr=5.29 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:40:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE(CT),0.0,5.21,5112.41,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,NQ	0	20:41:06.463	Core 1	2026.03.06 07:40:00   [GoldEA] [RANGE(CT)] BUY check: price=5112.41 atr=5.21 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:40:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE,0.0,5.21,5112.41,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,LO	0	20:41:06.463	Core 1	2026.03.06 07:40:00   [GoldEA] [RANGE] SELL check: price=5112.41 atr=5.21 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:45:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE(CT),0.0,5.24,5114.13,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,KD	0	20:41:06.463	Core 1	2026.03.06 07:45:00   [GoldEA] [RANGE(CT)] BUY check: price=5114.13 atr=5.24 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:45:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE,0.0,5.24,5114.13,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,MJ	0	20:41:06.463	Core 1	2026.03.06 07:45:00   [GoldEA] [RANGE] SELL check: price=5114.13 atr=5.24 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:50:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,5.18,5116.39,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,LF	0	20:41:06.463	Core 1	2026.03.06 07:50:00   [GoldEA] [RANGE] BUY check: price=5116.39 atr=5.18 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:50:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.18,5116.39,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,ND	0	20:41:06.463	Core 1	2026.03.06 07:50:00   [GoldEA] [RANGE(CT)] SELL check: price=5116.39 atr=5.18 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:55:00,Asian,,20260325.log,SIGNAL_CHECK,BUY,RANGE,0.0,5.06,5117.86,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,GK	0	20:41:06.463	Core 1	2026.03.06 07:55:00   [GoldEA] [RANGE] BUY check: price=5117.86 atr=5.06 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 07:55:00,Asian,,20260325.log,SIGNAL_CHECK,SELL,RANGE(CT),0.0,5.06,5117.86,,,RANGE_PENALTY_REJECTION,SKIPPED,,,,,IQ	0	20:41:06.463	Core 1	2026.03.06 07:55:00   [GoldEA] [RANGE(CT)] SELL check: price=5117.86 atr=5.06 score=0 reason=RANGE_PENALTY_REJECTION
M5,2026.03.06 08:00:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,42.0,5.05,5119.7,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,KM	0	20:41:06.463	Core 1	2026.03.06 08:00:00   [GoldEA] [BREAKOUT] BUY check: price=5119.70 atr=5.05 score=42 reason=HIGH_PENALTY_REJECTION
M5,2026.03.06 08:00:00,London,,20260325.log,SIGNAL_CHECK,SELL,BREAKOUT(CT),0.0,5.05,5119.7,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,MS	0	20:41:06.463	Core 1	2026.03.06 08:00:00   [GoldEA] [BREAKOUT(CT)] SELL check: price=5119.70 atr=5.05 score=0 reason=HIGH_PENALTY_REJECTION
M5,2026.03.06 08:05:00,London,,20260325.log,SIGNAL_CHECK,BUY,BREAKOUT,13.0,5.1,5118.1,,,HIGH_PENALTY_REJECTION,SKIPPED,,,,,IR	0	20:41:06.463	Core 1	2026.03.06 08:05:00   [GoldEA] [BREAKOUT] BUY check: price=5118.10 atr=5.10 score=13 reason=HIGH_PENALTY_REJECTION
